Time,Time Code,Country Name,Country Code,"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],"Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Net migration [SM.POP.NETM],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Gini index [SI.POV.GINI],Net primary income (Net income from abroad) (constant LCU) [NY.GSR.NFCY.KN],Population growth (annual %) [SP.POP.GROW],"Secondary education, teachers [SE.SEC.TCHR]",Lending interest rate (%) [FR.INR.LEND]
2008,YR2008,"Egypt, Arab Rep.",EGY,1.15332161545055,10.8877721943049,..,28.9939308166504,..,8.517,25.036,22.3897264098269,16.7950865438303,..,..,3.76082992553711,69.319,53.9109069986238,12690.1254071919,3125.74753015317,5.8314126186488,5.07816837351911,52.8061848129537,71.6806253489671,18.3168316831684,-46339,..,31.3,31.1,..,1.95838290327697,..,12.325
2008,YR2008,El Salvador,SLV,52.3887299795208,14.7107143035844,..,25.4552898406982,65.724853515625,5.88,..,20.1725812522343,-7.01210715137525,..,11.17529,4.45810985565186,71.424,55.424449154474,8649.14362386561,3398.5774694537,5.0206011155903,1.75090977503847,..,80.6659739399085,6.70792293515939,-56087,..,21.2,46.9,..,0.395765788534978,20484,..
2008,YR2008,Equatorial Guinea,GNQ,..,6.64764684552098,..,..,..,..,..,27.5417518128173,77.3024455719498,..,..,..,57.074,67.8387355200394,43594.5981016281,14222.5488862488,-4.01962840224965,12.3343734975993,..,128.688006601458,6.55176691184535,19930,..,119.7,..,..,4.75008073899975,..,..
2008,YR2008,Eritrea,ERI,..,26.3608426886223,..,..,48.6044311523438,..,..,12.7135404800139,-8.98989627096051,..,..,..,62.573,80.4183886127491,..,649.694462305529,2.82570036794966,-12.1725148060445,..,30.5609500494496,..,17859,..,59.7,..,..,2.68430517830464,..,..
2008,YR2008,Estonia,EST,6.43225822375433,18.4374184622228,..,67.8356094360352,105.395011901855,5.455,12.022,31.6350388348486,28.25188902871,21.50515,28.77094,5.48403978347778,73.7707317073171,21.9989545725296,34451.6615948938,16607.5680643985,8.12295909046486,-4.87728652816892,..,136.689051143382,10.3623580313683,-1973,..,5.5,31.9,-1000798000,-0.268133719541207,11272,..
2008,YR2008,Ethiopia,ETH,..,..,0.296,3.42407989501953,31.6366291046143,..,..,0,..,..,..,5.40819978713989,57.592,89.2448520765131,1210.53841344551,384.572658365366,0.400997134132692,7.6878600799579,..,..,44.3566858766952,-20776,..,92.2,..,..,2.83863160180599,79962,8
2008,YR2008,Faroe Islands,FRO,..,31.3856479986135,..,..,..,2.36,..,26.1665235510529,14.6198507921252,..,..,..,80.1365853658537,34.628208863423,53532.8073219018,44678.6695847262,..,..,..,103.496222535589,..,-162,..,..,..,..,0.103335684804041,..,..
2008,YR2008,Fiji,FJI,1.89577582116366,15.6259271088892,..,..,79.017578125,8.94,..,23.4232715110545,6.67498097117075,..,..,4.25357007980347,66.935,48.8500577738724,10167.2245839004,4272.3066086066,19.2785877551773,0.347435414506506,..,130.997847976458,7.73227857918417,-9625,..,23.2,40.4,..,0.680664088099223,5265,7.99726954431674
2008,YR2008,Finland,FIN,2.50312867558803,21.5648727254009,..,95.8668518066406,108.298301696777,6.369,16.45,25.2469564769773,29.1133245824003,31.10585,30.83062,5.83010005950928,79.5682926829268,25.2448214011056,58030.4126157453,46358.6204112971,6.79228430535503,0.315886376754079,..,86.184335829923,4.06595355358379,15579,..,3.3,27.8,370232000,0.465549284507694,42991,..
2008,YR2008,France,FRA,1.65421793412353,22.5625633664261,..,52.4755210876465,106.432838439941,7.386,19.287,24.1298848613216,22.9715214969032,36.00706,27.04691,5.38727569580078,81.2146341463415,28.0496636006918,51500.8617800091,36354.6586641081,2.32049138897663,-0.302483826449361,50.2475845553422,57.3970828857949,2.81286194914787,128627,..,4.4,33,45381818000,0.557563757631959,480564,..
2008,YR2008,French Polynesia,PYF,3.20788712514502,32.6265998214313,..,..,..,..,..,23.9672290255229,3.79277056000442,..,..,..,80.301,39.160191210226,..,20588.3465015459,0.194543891308964,-0.841599299580238,..,58.0396477672874,..,-2190,..,..,..,..,0.851928064290659,..,..
2008,YR2008,Gabon,GAB,..,12.4304841794361,..,..,..,..,..,25.0898974271767,60.4904488552766,..,..,..,63.083,65.7253496668062,19314.7567997628,6497.48123897495,4.45376516954727,-6.34241208334988,..,88.9988725945748,5.26430145575285,13448,..,67.1,..,..,3.18807653024551,..,..
2008,YR2008,"Gambia, The",GMB,..,9.77516009428575,0.725,..,48.2704200744629,..,..,10.5224347295927,-2.89596648244173,..,14.79477,2.18129992485046,60.082,89.2265003963918,2645.6961815015,656.703909479127,4.53283904240458,3.00736886403152,..,39.0890994561344,4.4436549094501,-2203,..,80,..,..,3.10498597160244,..,27
2008,YR2008,Georgia,GEO,6.77887727615948,19.3998395797619,..,38.0579414367676,101.469268798828,17.87,37.55,27.6897912964157,-4.88967176761084,10.0113,13.6017,2.9195499420166,71.332,28.1669323252778,10856.1031328003,2970.15858282428,12.5221905619449,2.7332346709434,..,86.2982243681487,9.99948761552747,-32462,..,17.2,38.5,..,-0.303790529341209,40919,18.0441333333333
2008,YR2008,Germany,DEU,1.02317872893425,18.2555596134287,..,..,103.240730285645,7.508,10.925,21.4461867119054,27.519762496613,..,21.07791,4.54924011230469,79.7365853658537,20.9505688074404,55266.7628544411,38278.3130082531,0.826503411355668,1.1520297421751,29.6529057027698,81.5248047312183,2.62837981637219,211709,..,4.4,30.8,26575206000,-0.190142844695674,597269,..
2008,YR2008,Ghana,GHA,1.76764968406139,8.73165976762738,0.195,7.70093011856079,46.2536888122559,..,..,16.4919639408033,-2.96336860976776,184.35349,26.73242,5.75795984268188,60.49,68.8512296540189,4161.71411607953,1277.82300203746,9.46643908231485,6.37791278002531,9.91785623871593,69.5142256111434,16.494639613412,30509,..,75.9,..,..,2.57232722220713,99001,..
2008,YR2008,Greece,GRC,1.30038735739932,20.7211319424709,..,..,..,7.664,21.764,24.511292369916,11.9047148938435,..,..,3.77288317680359,79.9390243902439,21.5736225766733,41668.7898802754,23928.5019625017,1.61093214151846,-0.599389790154333,25.3435790321484,59.3297155312655,4.15279708110293,-21969,..,4,33.6,-6950382000,0.265457836726293,..,..
2008,YR2008,Greenland,GRL,14.1398966020061,47.9879441474958,..,..,..,..,..,40.2984137449277,6.88345224359729,..,..,..,69.37,33.013459935857,59684.3556829567,42527.6668469766,..,6.59397874864722,..,107.37322125158,..,-563,..,..,..,..,-0.402186876651222,..,..
2008,YR2008,Grenada,GRD,14.2249407664576,..,..,..,113.261878967285,..,..,..,..,..,..,..,74.656,39.3122499523719,14268.8686544945,8190.64756366194,17.4857564898281,0.271734914986155,..,..,8.0332732765034,-455,..,14.4,..,..,0.671715214592327,664,9.52898492988282
2008,YR2008,Guam,GUM,0.607074236072958,..,..,..,..,..,..,..,..,..,..,..,77.185,42.4129181084198,..,32128.9722261618,..,2.05812610091698,..,78.2739373121511,..,-2933,..,..,..,..,-0.0230660905213468,..,..
2008,YR2008,Guatemala,GTM,45.0089205935197,9.16134519080737,..,..,45.4309692382812,..,..,16.6715643176913,0.0986425456666629,..,6.33345,3.23686003684998,70.356,72.2779386954775,9988.14620079554,3620.82336964724,1.89952208705823,1.32165978349745,..,65.1787305213103,11.3557611263151,-42607,..,37.8,..,..,1.92744763752889,54498,13.3916666666667
2008,YR2008,Guinea,GIN,..,5.96892051388105,..,9.40581035614014,33.3801498413086,..,..,26.2177006462219,5.31437830620532,66.07549,4.05917,1.58112001419067,56.044,87.6878530986126,2661.28623743541,693.114105391017,5.48348900421641,1.65524540504553,..,64.1842507208638,23.065612938798,-32957,..,126.7,..,..,2.40819421004136,15941,..
2008,YR2008,Guinea-Bissau,GNB,..,13.1781995490515,..,..,..,..,..,17.3390259668796,-4.26671176484707,..,..,..,54.646,81.8658743355869,1919.22735035402,608.804379281071,0.695948347328548,1.86593937936865,..,45.1388893590765,10.4600731354706,-3313,..,126.2,..,..,2.57645836046792,..,4.98416666666667
2008,YR2008,Guyana,GUY,20.9507392428562,..,..,10.5220699310303,86.2932510375977,..,..,..,..,..,..,..,66.288,54.2732859509432,9556.65760457367,4475.04940140124,5.88393294374128,2.0751354960645,..,..,8.10202206969276,-13886,..,38.9,..,..,-0.313900504723792,3574,14.5825
2008,YR2008,Haiti,HTI,5.20090995036943,8.14405690616605,..,..,..,..,..,12.6171620718569,-5.94515862591732,..,..,..,61.332,62.0979407509166,3274.42609049249,1350.23347080902,0.285633151798952,1.00245558977583,..,36.1450381454244,15.2817744823772,-27644,..,82.8,..,..,1.62585605595915,..,17.8108333333333
2008,YR2008,Honduras,HND,54.9879365971194,17.1148275892292,..,17.4211807250977,59.3647994995117,3.156,5.539,36.0659698365463,2.96756801867564,..,..,..,70.441,67.1996120524308,5505.42421649104,2151.20156093135,8.65020371949481,1.95039363236373,..,135.748955193053,11.4034270813932,-5039,..,26.5,55.5,..,2.21289893099486,..,17.9366666666667
2008,YR2008,"Hong Kong SAR, China",HKG,0.510589266817924,8.66870435909614,..,55.8018608093262,85.7025909423828,3.56,8.54,21.0412143694213,31.2147618107781,27.54043,14.94756,3.26062989234924,82.3404878048781,17.727655368411,54630.3724711641,36924.058884503,30.570763400766,1.51883650360882,605.972295634199,376.656806171877,4.30315484104921,26820,..,..,..,..,0.598238786949717,29802,5.3125
2008,YR2008,Hungary,HUN,1.80575467076902,21.3740329154438,..,63.9738388061523,98.3803329467773,7.817,19.506,25.0648258212934,25.1013653459251,24.17084,22.40992,4.9676399230957,73.7024390243903,21.732402150139,29710.5895297103,11932.0383995535,47.4388008170059,1.18095319914788,11.6629327786986,158.325297842814,6.0425125388106,16664,..,6.5,27.5,-2209448731000,-0.17509736747488,90423,10.1816677384355
2008,YR2008,Iceland,ISL,0,24.2616429816329,..,73.5754699707031,106.229942321777,2.946,8.2,26.0213544622896,23.934132558869,26.71026,20.51894,7.03601980209351,81.609756097561,30.9092011605235,61248.7650247132,53821.47082221,6.65954120061332,0.326400099637624,..,82.6880266963066,12.6943942775878,1122,..,2.8,31.8,..,1.85957217059918,..,20.1461747797644
2008,YR2008,India,IND,3.81185657282345,10.5384811563533,0.63,15.8141202926636,62.6794281005859,..,..,38.4224196528192,32.7847028620241,..,..,..,66.149,50.373361159657,4454.80161258056,1087.58303554405,3.62052323540171,1.63078058917779,66.003104287215,53.3682204392226,8.34926704907581,-846785,..,64.5,..,..,1.42239150883577,..,13.3125
2008,YR2008,Indonesia,IDN,..,8.42378092012958,..,20.8093490600586,71.4267272949219,7.209,19.531,27.8162445806621,30.9549663516244,16.9734,9.42407,2.90190005302429,68.226,42.8784018824128,8241.29003165304,2487.61129660703,1.82632902404593,4.64217359780631,19.3561460935684,58.5613996314603,10.2266645473148,-108492,..,36.6,32.6,..,1.30217053507895,1531383,13.5983333333333
2008,YR2008,"Iran, Islamic Rep.",IRN,..,10.0527121231927,..,37.6419410705566,81.5289993286133,10.63,23.13,41.7574530936824,48.2868901216092,17.01206,16.67108,3.91375994682312,72.624,31.8645807052283,14562.2435014669,5174.35477136007,0.480187803622756,-1.11507898169339,11.8138337733733,48.2294027737655,25.4105090311987,90815,..,21.7,..,..,1.37188502638988,..,12
2008,YR2008,Iraq,IRQ,15.729824049289,16.6463870606304,..,..,..,..,..,15.1841021528875,52.0904231224761,..,..,..,64.942,75.5767871768133,11414.4857092614,3749.76577313729,1.40995173662765,6.16308781540116,..,81.0555432665835,12.6628528269228,406488,..,36.9,..,..,1.92646265531762,..,19.215
2008,YR2008,Ireland,IRL,1.14545157463094,18.6524250310558,..,54.0174713134766,111.293968200684,6.774,13.467,24.6670937529866,32.9660020419474,31.84588,26.759,5.45828008651733,80.0951219512195,29.7162271671961,61321.5563527271,48677.2171989662,8.45449268903965,-6.41164596990882,17.9670954099836,160.039444160284,4.03568834941391,19349,..,4.4,30.9,-24540626000,2.03870801117202,..,..
2008,YR2008,Isle of Man,IMN,..,..,..,..,..,1.4,..,..,..,..,..,..,78.449,25.4240106418357,..,68547.4233193751,..,3.75245534795337,..,..,..,748,..,..,..,..,1.09997001077714,..,..
2008,YR2008,Israel,ISR,1.69622767446338,21.8818653555739,..,56.4970207214355,95.0427474975586,7.704,12.46,22.9988047930241,22.4294359507884,19.91179,17.0867,5.42434978485107,80.9512195121951,44.1837902219683,36583.2151654916,32337.1977109655,4.65884477085896,1.43302293766602,48.839577269455,76.0977230673061,4.55216016859853,9587,..,4.9,41.6,-16795576000,1.7765791059698,69391,..
2008,YR2008,Italy,ITA,1.03842635957681,19.5599387775315,..,67.5799865722656,100.291458129883,6.723,21.205,21.7785144209004,21.0111880116705,23.56882,25.24489,4.38794994354248,81.4853658536585,21.4330335782977,52319.7460046777,33530.3601449597,-0.394476495589979,-1.61594062742927,21.6754875402889,54.4928757988188,3.34783258401022,413349,..,4.1,33.8,-16104016000,0.662469252941527,..,6.83731
2008,YR2008,Jamaica,JAM,59.7114450870463,16.2060225937496,0.268,21.6736602783203,88.5908203125,6.666,18.208,24.3505399801894,-5.34024967817742,44.04528,27.82381,6.19131994247437,71.612,42.5798909936604,10382.3659688965,5375.76162910926,10.0413036123443,-1.18312022336025,..,113.577403844226,22.0228384991843,-17188,..,19.1,..,..,0.375125564741813,..,16.8258333333333
2008,YR2008,Japan,JPN,0.510627800249869,18.025030322619,..,..,..,4.002,7.29,25.869579962101,26.2111712279742,..,..,3.27241992950439,82.5875609756098,20.9119960843413,41874.2297629698,33557.6454041531,0.482208589465112,-1.27210994887062,61.014284621295,34.1294765412245,1.3800788616492,158396,..,3.4,34.8,..,0.0484253945978966,..,1.9095
2008,YR2008,Jordan,JOR,1.80917091350693,18.3767022469887,..,41.3684692382812,88.4466781616211,12.7,..,36.0506744249725,7.23341204117401,..,16.58898,..,73.591,63.342749649117,11214.3388418557,4731.61282886421,12.4753075049094,4.64342686912831,158.414536891245,140.91292596092,13.9712310012729,767,..,21.4,32.6,..,2.43277656402626,..,9.0275
2008,YR2008,Kazakhstan,KAZ,11.156719682386,10.1884933177761,..,..,..,6.63,7.41,27.5064843034904,45.399694031974,..,..,2.58945989608765,67.11,35.366202829368,25920.6987073916,8554.82229960329,12.6039290016987,1.38323631640472,17.4396900819277,94.2948046483658,17.139899777207,2198,..,24.7,28.5,..,1.87296209612182,..,..
2008,YR2008,Kenya,KEN,3.10098571347622,15.6739794237589,..,..,57.1344604492188,..,..,19.6127114227698,8.99846076893895,..,..,..,59.614,80.3344220841193,4004.87104249848,1274.4046794224,0.266291327300955,-2.70944940440107,30.2383441599028,57.5785986473131,26.2398166445063,29607,..,58.5,..,..,2.97884515479232,93709,14.0169393773033
2008,YR2008,Kiribati,KIR,6.73297039416732,..,..,..,81.6394119262695,..,..,..,..,..,..,..,64.834,62.6246438746439,2177.90951043951,1366.21889489021,-0.863599615680141,-4.82149589087821,..,93.7498594285714,13.6653995252441,-411,..,59.5,..,..,1.9110717364553,664,..
2008,YR2008,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,68.958,33.1223192368062,..,..,..,..,..,..,..,-3046,..,31.7,..,..,0.460993034958389,..,..
2008,YR2008,"Korea, Rep.",KOR,0.887677621337194,14.0485688776759,0.362,103.136177062988,96.3489303588867,2.959,8.823,33.6668294033225,33.4174567769565,..,..,..,79.5170731707317,24.3070392531253,35404.0502179605,23887.0595538423,1.06818326165412,2.23375225977168,44.9517945386898,95.5163524347469,4.67389655533408,-20513,..,4.5,32.3,..,0.759316681850927,219288,7.16833333333333
2008,YR2008,Kosovo,XKX,6.26604634656227,10.1252007364317,..,..,..,47.5,..,37.2836774320662,-5.06569568795106,..,..,..,77.392,43.7557169714432,7088.51531530032,2540.05616290535,10.4011336544547,..,..,76.7307430830911,9.35041764658178,-34210,..,23.5,..,..,-0.379235298953869,..,14.8333562686325
2008,YR2008,Kuwait,KWT,1.43345893074149,13.3968369350678,..,..,99.5422821044922,1.75,..,17.6298214529099,58.4654642375782,..,13.97006,..,77.145,31.8457844937156,74842.2982797548,39859.8941020972,-0.00403837933985183,-3.09322470540177,..,92.6834562516721,10.5827097865144,93141,..,11.2,..,..,5.59158488996994,27496,7.61299166666667
2008,YR2008,Kyrgyz Republic,KGZ,7.93534652630682,17.5207016898068,..,44.0986289978027,..,8.22,..,28.9489600349802,-10.0592099978776,19.04264,..,5.91318988800049,68.4512195121951,47.7611408948666,4894.96946961823,966.41524049671,7.33453630196803,7.3764404817943,..,146.106082230139,24.5201024234102,-37801,..,33.9,31.5,..,0.950220144755314,52487,25.9058333333333
2008,YR2008,Lao PDR,LAO,..,7.77268081154613,..,13.2458600997925,45.8168487548828,..,..,31.68198579384,16.1409646477811,..,..,2.27854990959167,62.603,63.293575750466,4376.49242195204,1384.68933917621,4.18200303606929,6.16403478821969,..,81.8491820941317,7.62880887577516,-27282,..,74.7,..,..,1.55232447601189,18117,24
2008,YR2008,Latvia,LVA,..,19.708532839061,..,72.3635406494141,104.897567749023,7.739,13.622,35.2712985032683,22.6098523115036,15.96512,26.16182,5.36644983291626,72.419512195122,20.8804165990289,28766.7618055035,12891.4423439709,4.00028668556069,-2.22696576572423,..,91.1764553594846,15.4023191064986,-15933,..,8.8,37.2,-320523000,-1.0509395443743,18575,..
2008,YR2008,Lebanon,LBN,3.74415895857548,13.3991719116945,..,41.9415588378906,..,..,..,27.9963212002476,-1.53804309537055,14.09011,..,2.01479005813599,77.584,39.7102479725562,15070.6214464897,7760.76584698942,14.8805177180667,7.32841406843663,32.9118362966775,106.625673176194,..,430,..,13.2,..,..,1.60884613336982,42165,9.96416666666667
2008,YR2008,Lesotho,LSO,37.6939805169238,38.3407685475889,..,..,44.7003593444824,35.46,48.62,27.9814428627338,-27.3081819231427,..,48.42486,12.3287401199341,43.566,61.77318360544,2537.6404127178,958.010597915718,0.623122767576785,4.91255178927716,..,161.126590593391,10.7156661309681,-3102,..,110.2,..,..,0.580575262050289,4517,16.1869444444444
2008,YR2008,Liberia,LBR,4.67772892296613,..,..,..,..,..,..,..,..,..,..,1.70166003704071,58.772,81.1928435737667,1477.47581733717,596.984292458089,16.4273509506382,2.86576686585715,..,..,17.489448642993,17405,..,108.1,..,..,4.07646036851064,..,14.3980288602552
2008,YR2008,Libya,LBY,..,12.084715729151,..,..,..,..,..,21.6648129995476,66.6542565223948,..,..,..,72.269,45.9872564860827,24090.1369608887,13418.1930724934,4.74139501074499,-2.26501264287465,..,103.242158045544,10.3607288954998,15257,..,18.8,..,..,2.12887841520837,..,6
2008,YR2008,Liechtenstein,LIE,2.8248188584907,..,..,36.7309494018555,107.566116333008,..,..,..,..,..,11.84644,2.04836988449097,82.6829268292683,23.8776082342104,..,..,319.097324077722,1.07632016085701,..,..,..,94,..,..,..,..,0.711545007164178,327,..
2008,YR2008,Lithuania,LTU,9.242094016597,18.6797044843784,..,85.7450866699219,106.108779907227,5.826,13.347,28.1239625136103,16.5175288832077,16.01176,21.28845,4.83990001678467,71.8121951219512,22.7603999609522,31524.5335879018,12425.3980999207,3.61376702103575,3.67524092566269,..,126.849087602913,10.9258856241655,-32451,..,7.3,35.7,-1143643000,-1.02848317546539,41142,..
2008,YR2008,Luxembourg,LUX,1.63721219600295,14.4892174392625,..,10.6716299057007,95.75830078125,5.06,17.868,20.5796394806551,51.3556822758281,..,22.25933,4.33647680282593,80.5390243902439,26.5544903150068,137533.728644323,110094.792338745,12.0948257128755,-2.06647390176839,113.205111188361,292.21348078343,3.40187963025571,7960,..,2.9,32.6,..,1.78749663225793,..,..
2008,YR2008,"Macao SAR, China",MAC,0.756088640051716,8.7204027538114,..,48.17041015625,89.8171920776367,2.999,5.974,30.4045920575905,63.1864515325636,16.40389,..,2.1964099407196,82.893,17.9222825722524,104612.051972206,59403.8700009709,18.9404463569425,0.712351553444179,..,126.607131209269,8.61101858637011,11325,..,..,..,..,2.62527907737455,2177,5.42666666666667
2008,YR2008,North Macedonia,MKD,1.67766978377713,18.5832389308009,..,39.6388511657715,84.0322494506836,33.93,56.749,27.9327050543518,2.81182964159175,..,..,..,74.4,27.6340135806739,16202.6676689277,4392.5507164151,6.17271448582765,6.08402471253315,..,111.570054713298,8.33189666968095,-1454,..,11.6,..,..,-0.578593804248589,15577,10.2320820975202
2008,YR2008,Madagascar,MDG,..,14.0769771086002,..,3.26848006248474,27.833890914917,..,..,38.7460962157139,19.8031452757095,144.03466,13.59396,2.55433988571167,62.142,81.9529692821311,1836.6799566843,500.78247263489,10.5779307609143,3.65049650291004,..,74.357353960806,9.29650839381057,485,..,75.1,..,..,2.91149152987358,35343,44
2008,YR2008,Malawi,MWI,5.61578424156944,..,0.723,..,34.0536804199219,..,..,..,..,..,..,..,54.604,93.3111315890433,1437.61623546061,468.467374149172,2.5237027903489,4.58663976948441,..,..,8.71260186609043,-9242,..,93.4,..,..,2.87740603419066,16535,25.2777777777778
2008,YR2008,Malaysia,MYS,2.15801627769628,11.5047879794636,..,33.2592582702637,75.1681213378906,3.32,..,21.4583043811993,43.7890042067721,..,11.99764,3.95851993560791,74.25,44.5282845403966,22826.8207734601,7948.94761893736,3.28081949125174,2.66538603495819,81.9885994542405,176.668324785148,5.44078221100769,217538,..,8.1,45.5,..,2.08818532017883,178379,6.08
2008,YR2008,Maldives,MDV,1.48419480947391,..,..,11.3848495483398,..,..,..,..,..,..,..,4.470290184021,76.543,41.4891602555916,18176.5859938542,9376.07864045972,7.97903444514319,5.17649136422973,..,..,12.0414583505108,5931,..,16.2,..,..,3.55228895579949,..,10.2556
2008,YR2008,Mali,MLI,..,15.4911605467423,..,4.91656017303467,31.969669342041,..,..,24.1179425708989,11.4193342492675,114.27258,34.32229,3.403559923172,55.291,93.0434813480291,2208.41018435748,685.460670564343,2.71905087825853,1.38750419331004,..,63.4760160560442,9.17098813667678,-24538,..,142.6,..,..,3.28476390707979,25990,4.98416666666667
2008,YR2008,Malta,MLT,1.45137354363736,19.8244322172076,..,33.3216094970703,101.423049926758,5.977,11.657,22.1286272380881,20.3006697373433,42.59991,31.51155,5.50121021270752,79.6365853658537,22.1486206424962,36603.0840068989,19948.1713924858,163.22449053339,3.15300028932182,39.341143895307,298.818064041021,4.25862171897073,918,..,6.9,29,..,0.650655460565174,3550,5.88833333333333
2008,YR2008,Marshall Islands,MHL,..,65.0004310210773,..,..,75.9030990600586,..,..,19.6543914596825,-49.3040216301608,..,..,..,63.236,66.9760811024869,3760.78554793444,3023.72231107065,3.89495818850495,-7.26530022052896,..,122.373860585867,..,-1641,..,40,..,..,-0.411668206131852,..,..
2008,YR2008,Mauritania,MRT,..,14.9433839035382,..,3.97535991668701,18.1294803619385,..,..,33.0199276284352,22.1054175042795,163.09107,30.82428,..,62.399,81.0351728797246,5723.33843801026,1490.81766626765,6.58359348707617,-2.7918103441597,..,94.1202110004251,7.34663541249786,-8361,..,60.9,35.7,..,2.49989376010022,..,20.3333333333333
2008,YR2008,Mauritius,MUS,..,12.464556347492,..,27.0272006988525,86.2219161987305,7.17,19.318,25.3459933721249,15.2761262814244,15.15406,14.28882,3.06307005882263,72.5707317073171,32.8644515980685,17540.2818313137,7466.69465771689,3.78089341950716,5.00653905530841,46.6649004860512,115.489315893532,9.73228317146871,-3127,..,14.9,..,..,0.361630847401639,8053,11.5416666666667
2008,YR2008,Mexico,MEX,12.7693534350575,10.2592375010335,..,25.7789402008057,86.0763092041016,3.874,7.648,24.1213158858044,19.4660634129328,38.40126,13.40078,4.60609006881714,74.152,48.5822418346725,21416.2506450462,9888.13944476457,2.56152032505656,-0.328086086150947,20.1501633904484,56.3652818862573,5.12498274575896,-321847,..,20.5,50.8,..,1.26753574174522,635518,8.70576785663225
2008,YR2008,"Micronesia, Fed. Sts.",FSM,..,..,0.297,..,..,..,..,..,..,..,..,..,71.137,60.5534587350824,3678.29317796758,2825.09585444952,..,-1.66513660952943,..,109.289475654306,8.42372566246186,-3069,..,35.9,..,..,-0.758815202826041,..,14.3783333333333
2008,YR2008,Moldova,MDA,6.19029058168272,20.413434093004,..,..,..,2.073,5.759,39.227918692985,-13.555462318426,38.18395,31.61281,8.23727035522461,69.394,25.7192810603608,9563.69814290939,2249.22589719372,12.0005134783383,8.00539195483559,..,134.4216013477,12.783047261882,-70166,..,17.7,34.7,..,-0.190349156188775,30195,21.0641666666667
2008,YR2008,Monaco,MCO,0,..,..,..,147.649353027344,..,..,..,..,..,..,..,..,21.0364934151,..,163097.966733688,..,0.61630462138038,..,..,..,318,..,4.2,..,..,0.122477835833443,519,..
2008,YR2008,Mongolia,MNG,8.04893906820242,14.6422131141497,0.023,49.978889465332,..,5.565,9.845,43.5661414829151,29.1246445779955,..,..,..,66.382,41.3793622981373,9413.02411351812,2585.82477848101,15.02161500005,7.73259499061483,..,121.198013401183,27.9556650246306,-11683,..,31.1,..,..,1.07812241088145,..,20.5833333333333
2008,YR2008,Montenegro,MNE,3.80067667881036,22.217990211811,..,43.55712890625,93.0311737060547,17.15,..,41.1766127504244,-12.1241620297152,..,..,..,75.1365853658537,29.3323632649226,20581.5890443857,6205.8212472095,21.454940864611,7.0326268462032,76.2986874430451,132.340271682179,8.75872769588798,-3191,..,8,..,..,0.177475866720179,..,9.23833333333333
2008,YR2008,Morocco,MAR,1.34661012948273,15.2331473156845,..,12.6738996505737,57.8878288269043,9.57,18.25,35.5127958030057,31.7719377440507,..,32.85369,4.85339021682739,70.048,45.2221667788148,6893.98974609375,2646.06469726563,2.42213508852786,4.30811233623261,..,77.8344716425602,3.71484311494064,-78864,..,35,..,..,1.28003720148764,..,..
2008,YR2008,Mozambique,MOZ,4.55469908648071,15.8747912803009,..,3.64827990531921,20.8982791900635,..,..,22.0302459322751,11.7413605560001,..,..,..,53.164,86.7636476231664,1140.55548650623,460.387399376419,4.96426075394528,4.11352006345244,..,64.981416499828,14.5028053002268,-62180,..,113.5,45.5,..,2.62064294405699,13952,18.31
2008,YR2008,Myanmar,MMR,1.62324716497112,..,0.082,..,49.8544006347656,..,..,..,..,..,..,..,56.506,44.058295289991,3232.11700193312,709.653468748701,2.71127181000311,9.61309144417291,..,..,26.7995371934022,-180646,..,100.8,..,..,0.584181978347596,82001,20.9230769230769
